Камолетти Марк
Мей Лев
Воронская Галина
Орбелиани Сулхан Саба
Мальцев Владимир
Мейер Николас
Полонский Пинхас
Колесников Гавриил
Латышев Михаил
Лишевский В.
Беспалов Валентин
Ильенков Андрей
Невилл Крис
Орлев Ури
Папков Алексей
Беловинский Леонид
Гребенщиков Георгий
Гитри Саша
Вартанян Аксель
Морозов Мирослав
Бергман Яльмар
Курицын Вячеслав
Серов А.
Серов Александр
Крупняков Аркадий
Савиньон Андре
Кнышев Андрей
Куровски Франц
Полонский Радий
Ребане Хелью
Сандемусе Аксель
Синь Лу
Зюганов Геннадий
Коуп Джек
Лундквист Артур
Соловьёв Леонид
Шихлы Исмаил
Ле Фаню
Ошанин Лев
Правдухин Валериан
Прёйсен Альф
Светоний Гай
Халиф Лев
Бурден Энтони
Веллман Мэнли
Лурье Феликс
Олейников Николай
Савченко Иванович
Панкеев Иван
Сурков Алексей
Тавров Андрей
Туманов Константин
Ульсон Кристина
Шамшурин Валерий
Веневитинов Дмитрий
Кутзее Дж
Микоян Нами
Фонотов Михаил
Хотимский Борис
Бесси Альва
Розенбаум Александр
Микушевич Владимир
Сеттерфилд Диана
Пенской Виталий
Таланов Александр
Туровская Майя
Шишко Анатолий
Штейнберг Павел
Ножкин М.
Олифант Маргарет
Хлебников Велемир
Штейнгарт Гари
Бехер Иоганнес
Макмертри Ларри
Хвин Стефан
Цадаса Гамзат
Виззини Нед
Нестеренко Владимир
Перевезенцев Сергей
Стивен Роузен
Линт Чарльз
Льюис Кэрролл
Чичков Василий
Шишова Татьяна
Розов Виктор
Слипенчук Виктор
Цалка Дан
Мосякин Александр
Тредиаковский Василий
Форестер Сесил Скотт
Цанкар Иван
Шкваров Алексей
Штерн Лев
Буссенар Луи Анри
Суходеев Владимир
Тальков Игорь
Уолл Мик
Цаплиенко Андрей
Миллер Майкл
Пляцковский Михаил
Шелудченко Сергей
Шкема Антанас
Моисеев Н.
По Эдгар Алан
Семёнов Константин
Чопич Бранко
Штифтер Адальберт
Янн Ханс Хенни
Кейв Ник
Нормет Дагмар
Сворень Рудольф
Уоллес Льюис
Уэст Моррис
Штоль Генрих
Неумывакин И.
Хофф Бенджамен
Шкловский Иосиф
Максимов Георгий
Пикок Томас
Кэри Питер
Левин Минель
Хоффер Эрик
Курбансахатов Курбандурды
Парди Джеймс
Поляков Ю.
Рицос Яннис
Суцкевер Авром
Фукуяма Фрэнсис
Ховард Жозеф
Штраус Бото
Фортье Энн
Чернолусский Михаил
Краева Ирина
Кудин Андрей
Милослав К.
Молине Жан
Танк Максим
Тхакур Бхактивинода
Энтё Санъютэй
Воля Вадим
Джиан Филипп
Левинсон Джей
Соменков Виктор
Фосс Иоганн
Эдуард Багрицкий
Полян Павел
Саид Эдвард
Суэйн Эдмунд
Эдуард Веркин
Фирсов А.
Фоссе Юн
Фуллер Ричард
Хоган Чак
Шеноа Август
Янсон Анна
Малатов Алмат
Мартен дю Гар Роже
Найпол В.
Пиляр Юрий
Рэнкин Роберт
Крамер Стейс
Ричардсон Сэмюэл
Сондерс Джордж
Тисецкий Григорий
Томас Кун
Тышкевич Станислав
Фотев Христо
Хоч Эдвард
Эдуард Успенский
Васильев Аркадий
Клифтон Марк
Колфер Крис
Сурожский Антоний
Хопп Синкен
Кожурин Кирилл
Караславов Георги
Кузнецов Б.
Молчанов Антон
Сигурдссон Оулавюр
Эдуард Хлысталов
Миндлин Александр
Смеляков Ярослав
Стожкова Нина
Томас Мидлтон
Чанцев Александр
Чумаков Алексей
Эдуард Шторх
Блейк Майкл
Джонсон Джордж
Лишевский Володар
Робб Кэндис
Шатров Михаил
Притчетт Виктор
Сегал Михаил
Чернышев Дмитрий
Чумаков С.
Шатров Самуил
Шергова Галина
Блинов Андрей
Леенсон Илья
Лобас Владимир
Пришвин М.
Цезарь Гай Юлий
Чапыгин Алексей
Джонсон Спенсер
Лобату Монтейру
Троицкий Артемий
Эркай Никул
Ярмагаев Емельян
Рейтенфельс Яков
Сарсекеев Медеу
Рахманов Леонид
Корнель Филипович
Минченок Дмитрий
Ракитина Елена
Робертс Джейн
Сарсенова Карина
Харди Фрэнк
Красовский Леонид
Мелия Марина
Салиас де Турнемир Евгений
Седакова Ольга
Соболь Андрей
Сытина Татьяна
Томас Ханна
Троллоп Энтони
Уильямс Донна
Бьёрнсон Бьёрнстьерне
Красулин Игорь
Ловси Питер
Рекс Стаут
Романов Владислав
Скиф Владимир
Хардинг Фрэнсис
Шахиджанян Владимир
Кратохвил Иржи
Подыма Константин
Марчук Георгий
Ньюкомб Роберт
Хокинс Джеральд
Эйнштейн Альберт
Бэлза Святослав
Мадрид Хуан
Паскаль Блез
Сервантес Мигель де
Коровин Андрей
Сковорода Григорий
Диксон Дугал
Крашенинников Авенир
Скоп Юрий
Стори Дэвид
Херасков Михаил
Пайро Роберто
Херберт Збигнев
Эйснер Алексей
Тютюнник Сергей
Ферри Габриэль
Шульман Соломон
Белянкин Евгений
Симукка Салла
Смит Скотт
Тацит Публий Корнелий
Чиксентмихайи Михай
Бородицкая Марина
Шнеур Залман
Кингсбери Дональд
Мальдзіс Адам
Сузюмов Евгений
Боттон Ален
Пирс Патрик
Сэвидж Сэм
Томпсон Эдвард
Хермлин Стефан
Шестериков Михаил
Крейн Стивен
Пирс Рид
Робинсон Кен
Прокушев Юрий
Лакина Ирина
Руми Джалаладдин
Фест Иоахим
Мирсаидов Мирмухсин
Сукачёв Гарик
Шавельский Георгий
Явный Андрей
Мусянокодзи Санэацу
Ламартин Альфонс
Маляренко Феликс
Петкевич Инга
Сафонов Эрнст
Сулакаури Арчил
Шагал Йосеф
Вайнерчук Гари
Решетовская Наталья
Тарновицкий Алексей
Харнесс Чарлз
Ягдфельд Григорий
Васильева Евгения
Дудин Михаил
Котлярский Марк
Лукас Эдвард
Моррисон Джим
Мередит Джордж
Топоров Виктор
Корсунов Николай
Полдень XXI век
Сэндел Майкл
Уайлдер Инглз Лора
Рабичев Леонид
Сафронова Елена
Уитмор Эдвард
Харри Мулиш
Хигасино Кэйго
Яхина Гузель
Равич Николай
Честертон Гилберт Кийт
Шил Мэтью
Яхнин Леонид
Дольский Александр
Коллин Родни
Полевой Пётр
Холмогоров Егор
Честерфилд Филип
Данн Джон
Домаль Рене
Заппа Фрэнк
Сэридзава Кодзиро
Чемберджи Валентина
Шилдт Герберт
Шумяцкая Ольга
Коллинз Джоан
Мертц Барбара
Полетаев Дмитрий
Успенский Савва
Фаррар Фредерик
Хиггинс Фиона
Шорохов Алексей
Бронте Энн
Валери Поль
Казот Жак
Морев Александр
Дафф Хилари
Макарычев Максим
Яшен Камиль
Буланже Даниэль
Морроу Джеймс
Тун Су
Месяц Вадим
Петров Валери
Рассел Эрик Френк
Селби Хьюберт
Тувим Юлиан
Эллис Уоррен
Стратиев Станислав
Фо Дарио
Чех Сватоплук
Эллис Эдвард
Коллоди Карло
Фогель Давид
Хазин Михаил
Швоб Марсель
Яковлев Полиен
Карре Джон
Оден Мишель
Проханов А.
Колобродов Алексей
Костомаров Н.
Нилин Александр
Сокпакбаев Бердибек
Уайт Патрик
Фридман Джордж
Эллисон Ральф
Нилл Александр
Осповат Лев
Роджер Желязны
Сашнева Александра
Сокуров Сергей
Табидзе Галактион
Шеваров Дмитрий
Дворцов Василий
Рид Томас
Симон Клод
Фаткудинов Зуфар
Шамиссо Адельберт
Бубеннов Михаил
Костюков Леонид
Руставели Шота
Харт Майкл
Дорош Ефим
Колос Иван
Кричевский Владимир
Саморядов Алексей
Торп Родерик
Хьюлетт Морис
Шамсутдинов Николай
Ридли Джон
Окунев Дмитрий
Ямамото Цунэтомо
де Крайф Поль
де Бальзак Оноре
ля Ир Жан
де Боттон Ален
Шишкова Светлана
Бурже Поль
Кормилицын Сергей
Понсон дю Террайль Пьер
Севастьянов Анатолий
Стральцоў Міхась
Чосич Бора
Педлер Кит
Шойинка Воле
Цезарь Солодарь
Поселянин Евгений
Переладов Владимир
Цивьян Яков
Чураева Светлана
Римминен Микко
Капуана Луиджи
Тимофеевский Александр
Куцка Петер
Фридлянд Антон
Оливер Сакс
Котюков Лев
Сейферт Ярослав
Фридман Дэвид
Хилл Реджинальд
Коупленд Кеннет
Перфильев Александр
Сотников Иван
Стурлусон Снорри
Шамфорофф Ирвин
Оока Сёхэй
Тассо Торквато
Форд Генри
Фробениус Николай
Шамякіна Таццяна
Лангер Франтишек
Прокопьева Зоя
Шанин Валерий
Карелин Рафаил
Шторм Теодор
Чабб Мэри
Кариус Отто
Пру Энни
Дюамель Жорж
Сиодмак Курт
Орчи Эммуска
Пилипенко Сергей
Екишев Юрий
Пильх Ежи
Шарьер Анри
Славский Рудольф
Сумароков Александр
Кришнамурти У.
Спок Бенджамин
Ефимович Литвак
Оскоцкий Валентин
Сунд Эрик
Тойнби Арнольд Джозеф
Ешкилев Владимир
Пис Дэвид
Соллерс Филипп
Феррейра Вержилио
Нестеров Олег
Чеменземинли Юсиф
Катаев В.
Смилга Вольдемар
Шебуев Николай
Тома Робер
Платонов А.
Червинский Александр
Конрой Эл
Таурин Франц
Кейбелл Джеймс Брэнч
Зуров Леонид
Келлауэй Люси
Ксанфомалити Леонид
Шевчук С.
Эддисон Эрик
Кудрявицкий Анатолий
Кивиряхк Андрус
Ройл Николас
Смит Марк
Кинчев Константин
Пазолини Пьер
Ржонсницкий Борис
Черницкий Александр
Пакулов Глеб
Райт Роберт
Ролз Джон
Сьюэлл Анна
Эккарт Дитрих
Кукольник Нестор
Кукулин Илья
Степанцов Вадим
Сюпервьель Жюль
Ханкишиев Сталик
Ильенков Василий
Сапарин В.
Клеланд Джон
Степной Аркадий
Паль Роберт
Полидори Джон
Стерн Лоренс
Черных Борис
Романовская Лариса
Огнев Владимир
Нор Раду
Поло Марко
Положий Виктор
Хариш Джохари
Флорин Магнус
Искариот Иуда
Полонский Яков
Росс Барнеби
Полторак Аркадий
Курганов Оскар
Полторанин Михаил
Таксиль Лео
Энгельгардт Николай
Чжэньюнь Лю
Ширнек Хуберт
Симонов Игорь
Саянов Виссарион
Поляков (Катин) Дмитрий
Рей Пьер
Поляков Павел
Бунин П.
Якубович Н.
Яновиц Тама
Эфендиев Ильяс
Эффинджер Джордж Алек
Рясков Олег
де Камоэнс Луиш
Садкович Микола
Скотт Чинчин
Литвинов Сергей
Милле Катрин
Саккетти Франко
Лонго Юрий
Лопе де Вега Феликс
Лосев Егор
Львович Борис
Носков Виталий
Сарасвати Сатьянанда
Хоай То
Нурпеисов Абдижамил
Макайвер Джоэл
Михайлик Юрий
Сашар Луис
Якубов Адыл
Свенцицкая И.
Михайлович Ясмина
Панке Майкл
Паршев А.
Петишка Эдуард
Млечина Ирина
Мальцев Елизар
Молоховец Елена
Седых Константин
Риггз Ренсом
Шильдкрет Константин
Шоул Джон
Серафимов Константин
Розинер Феликс
Мураховский Виктор
Ронсон Джон
Тхионго Нгуги
Ружевич Тадеуш
Мейсснер Януш
Русак Владимир
Менассе Роберт
Цупко Павел
Сенцов Олег
Шойфет Михаил
Слокам Джошуа
Смит Лиза Джейн
Соболев Денис
Фокс Кейт
Стефанович Александр
Франк Анна
Стрельцов Михаил
Стрэйд Шерил
Фридберг Исаак
Фрил Брайан
Тоболкин Зот
Сбитнев Юрий
Хай Филип
Харченко Вячеслав
Херсонский Хрисанф
Устинов Лев
Хинкулов Леонид
